ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
,0.25919471072588524,-0.1394708713751093,0.11241484558326897,0.8389734345310407,1.708954233030653,-1.1806505657521278,1.2734450927017458,-1.2862975839507313,0
-2.1108182080945195,-2.0364136650369358,-0.385986649553349,-0.3076937081044106,,2.062574999579364,0.27059723987304235,-0.6224932459627969,0.6842178911400506,0
0.6388384174688723,0.8476648329496834,-0.2400473367970158,1.3605938595071565,,-0.09403211476423624,0.7811168574507188,0.0014716151408761594,-1.1673654621705243,0
0.77537364569667,0.5476513738775178,0.0004933044420881189,0.5920078206187585,0.558106110985436,-0.7788299619632442,1.2551344298168203,2.098968500773955,0.8484115203631912,0
1.2618487975518173,-0.46442908670804023,-0.46024857027889415,-0.36369793312202997,-0.5708976766550256,-0.34393890863273974,-0.824357169283179,-2.126974145637914,0.1387855311835096,0
-0.9389439377816955,-0.24505658624016735,0.7681552044519208,0.26698284546690054,-0.17139975853059072,-1.8034164046994228,-1.779276241536275,-0.7097538551806236,-1.8033373530673005,0
1.971770438991399,1.5727039917640286,0.7682725510024275,0.24710701574839383,1.4462625196006338,-1.7640196775193027,-0.14973587720616663,1.1258224359998854,-1.6581549379326515,0
0.9755469057862742,0.21268688265296734,-0.9514976176544342,-1.6168803225152013,-0.735742088476132,0.5989543332683132,-0.5808200544526513,-0.22247665905740444,0.5570408723888756,0
,-2.3538105640337537,-0.88152204716074,0.430804982599945,-1.5728358545483159,-0.45574505125241593,-0.4773533816426017,-0.7709083775445243,-0.4764660749430315,0
2.57177191347185,0.9387745904100742,0.3958393935726953,1.235070636960992,1.6968929270903057,1.7037177072792622,1.1013342999266293,0.34505109109357446,0.5174865590556367,0
0.17555819482306317,-0.9383708013074498,1.1906290812878737,0.27066742883736467,-0.1727040657221284,-0.0101679696050385,0.39358378754040124,0.7632580364061171,-0.39024568951289884,0
0.56067032429011,0.6790563989266257,-0.3702919790766406,0.6242612504008946,,-0.7685379619609984,0.07279335376697806,0.6238784179409052,0.05758561107280983,0
0.024484984707899376,-1.206534235127654,-0.3744943347004927,-2.2214712027993695,-1.2420560241171164,-0.9712709531062311,0.49719956917043473,0.8102988066016381,-0.6677617041187873,0
,-1.4051690953931797,0.6064934953709149,-0.1794576452057249,-0.8297804159376854,-0.5747096045886809,1.5375949966441518,0.6253676422873496,0.5731245042031655,0
0.2606204739880197,0.273020725712871,0.7270153287212616,-1.2949602033948382,,0.22818769330484376,-0.3194584964177501,0.2413937960867524,1.0388751774945033,0
-0.4601677783524301,-0.2931312774385212,2.172993862058257,1.5840605062100765,0.7416806022808409,1.1203593118059274,-0.8299497236553361,0.5364273949080188,0.524902458387655,0
-0.018198305514271807,0.4465406809721418,1.0227296175073868,1.8779618350912088,,-1.3743530439870406,1.8478492471303798,-0.6025501772470733,0.38659089856277196,0
1.3178931431241316,2.3557389050646536,0.2312284717223603,-0.13727642751588276,1.5594546617399372,0.6406190400033893,-0.2713792431857427,0.3129446341770607,0.688068541634682,0
