ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
3.577625118470828,0.2591947107258852,-0.1394708713751093,0.1124148455832689,0.8389734345310407,1.708954233030653,-1.1806505657521278,1.2734450927017458,-1.2862975839507311,0
-2.1108182080945195,-2.036413665036936,-0.385986649553349,-0.3076937081044106,0.3057472276833697,2.062574999579364,0.2705972398730423,-0.6224932459627969,0.6842178911400506,0
0.6388384174688723,0.8476648329496834,-0.2400473367970158,1.3605938595071565,1.9455337113938074,-0.0940321147642362,0.7811168574507188,0.0014716151408761,-1.1673654621705245,0
0.77537364569667,0.5476513738775178,0.0004933044420881,0.5920078206187585,0.558106110985436,-0.7788299619632442,1.2551344298168203,2.098968500773955,0.8484115203631912,0
1.2618487975518171,-0.4644290867080402,-0.4602485702788941,-0.3636979331220299,-0.5708976766550256,-0.3439389086327397,-0.824357169283179,-2.126974145637914,0.1387855311835096,0
-0.9389439377816956,-0.2450565862401673,0.7681552044519208,0.2669828454669005,-0.1713997585305907,-1.8034164046994228,-1.779276241536275,-0.7097538551806236,-1.8033373530673005,0
1.971770438991399,1.5727039917640286,0.7682725510024275,0.2471070157483938,1.4462625196006338,-1.7640196775193029,-0.1497358772061666,1.1258224359998854,-1.6581549379326517,0
0.9755469057862742,0.2126868826529673,-0.9514976176544342,-1.6168803225152013,-0.735742088476132,0.5989543332683132,-0.5808200544526513,-0.2224766590574044,0.5570408723888756,0
-0.5155358470386417,-2.3538105640337537,-0.88152204716074,0.430804982599945,-1.572835854548316,-0.4557450512524159,-0.4773533816426017,-0.7709083775445243,-0.4764660749430315,0
2.57177191347185,0.9387745904100742,0.3958393935726953,1.235070636960992,1.6968929270903057,1.7037177072792622,1.1013342999266291,0.3450510910935744,0.5174865590556367,0
0.1755581948230631,-0.9383708013074498,1.1906290812878737,0.2706674288373646,-0.1727040657221284,-0.0101679696050385,0.3935837875404012,0.7632580364061171,-0.3902456895128988,0
0.56067032429011,0.6790563989266257,-0.3702919790766406,0.6242612504008946,-4.187969274548156,-0.7685379619609984,0.072793353766978,0.6238784179409052,0.0575856110728098,0
0.0244849847078993,-1.206534235127654,-0.3744943347004927,-2.221471202799369,-1.2420560241171164,-0.9712709531062312,0.4971995691704347,0.8102988066016381,-0.6677617041187873,0
3.9127507931249577,-1.4051690953931797,0.6064934953709149,-0.1794576452057249,-0.8297804159376854,-0.5747096045886809,1.5375949966441518,0.6253676422873496,0.5731245042031655,0
0.2606204739880197,0.273020725712871,0.7270153287212616,-1.2949602033948382,-0.2788380297043518,0.2281876933048437,-0.3194584964177501,0.2413937960867524,1.0388751774945033,0
-0.4601677783524301,-0.2931312774385212,2.172993862058257,1.5840605062100763,0.7416806022808409,1.1203593118059274,-0.8299497236553361,0.5364273949080188,0.524902458387655,0
-0.0181983055142718,0.4465406809721418,1.0227296175073868,1.8779618350912088,3.2408633632057255,-1.3743530439870406,1.84784924713038,-0.6025501772470733,0.3865908985627719,0
1.3178931431241316,2.3557389050646536,0.2312284717223603,-0.1372764275158827,1.5594546617399372,0.6406190400033893,-0.2713792431857427,0.3129446341770607,0.688068541634682,0
1.1886011987038867,2.5243595431497297,-0.2912771410822584,-0.5799411491685054,-0.06534970719828781,0.0648282060196556,-0.4221148599998181,-0.1592252286252519,-1.961774432313836,0
0.1820889221638531,0.5513994297095803,0.4124708160110478,-1.6992254284255848,0.0477839112755826,0.5408799223060462,-0.5368773966998743,-0.2225404597028006,-1.8025800188912813,0
-0.6455961170738416,0.9449671594083828,0.0332459405273844,2.029032938468787,-4.019411361226629,1.5915385060582368,0.6187833269673936,-1.2993410616041914,0.2135644149806689,0
-0.2638479941359779,-0.8543260496095828,1.0185963638413111,-0.7982519186668066,-0.5516958211883091,1.2060896363103095,1.0881614656100524,0.6582831130495731,-0.2782200963761346,0
1.1022782321140636,0.596456762606812,-0.5596826985441173,-0.957275041858789,-0.1649852644585313,0.1243765431437709,-0.0289957634814877,-0.4044429177657117,1.9127707260379927,0
-1.993884882272442,0.016235889479908,-0.0965632466938058,-0.0795816054216493,-4.608454202443127,0.2261277221679795,0.7026311590573295,1.4707382117888983,0.7199320168971386,0
-1.0542394352927311,-1.692193733036507,-0.5415048758927578,1.853990081994764,-0.1308313685141975,0.5775023519233478,-0.9156297141097792,-0.5852180271586966,1.0996290960018604,0
-0.3553121665294511,0.072939133111179,-0.0907230031868891,0.9784039730437782,-0.245829186052369,-0.1598117132450673,0.1859410783454086,0.8317590870286329,1.5816441926345652,0
-2.2808386322933427,0.3515393028576685,1.3015140473351263,1.0486639692361055,1.2130644934872106,0.1928032663975171,-0.1448360664045024,-2.232919729259599,0.2788940618834115,0
0.8707558985092985,-1.539215552206765,-1.0025007282648513,0.4954172980659065,-0.7190252072775345,-1.574207709628831,-0.4702559856561749,-1.042481796398084,0.0488103927253265,0
4.245745098896698,2.1308614472131544,0.4960370932708653,0.3650308870217896,1.487947033008885,-0.7638124567115474,-1.1899720643728935,-0.8278240971354782,0.0317560472439284,0
3.5386257529329304,-1.4666710807151058,-0.7779740201289073,1.2158853451651686,-0.6463397213915046,1.702718617683211,0.6904238512381073,-0.8483650244137146,2.654743342261331,0
0.0631442762813357,0.4032306684107602,-0.7776527655549075,-0.7123877525666772,0.1101380175181356,-1.0406141185387758,-1.923528290539305,0.3179278764710664,1.438070749737746,0
1.7218557938800745,-0.1707352590388477,-0.2664695023803944,-0.2304309422585563,-1.5653060377217778,0.3295452909669149,0.7903079162542099,-1.1942759602713469,-1.4217171986792454,0
2.103153405438785,-2.390232127743168,0.0356782510847872,0.6565577583078138,-0.6295384529830895,-0.1635687953945827,-0.4215254669106229,-0.0409842759066921,1.3976363567712826,0
0.2091259326179117,1.1764362291168375,1.202404533673555,-0.1745749424191384,1.289577954273586,-0.1759861716411172,-1.2214552826888485,-1.3545905801652591,-1.0331918832611986,0
-3.843477638466563,1.09235701732127,-0.8243064531698892,-1.0407612753723685,0.5932313033081584,-0.5224908445312311,-0.6403424144091779,1.2171614023412798,1.3615667470989186,0
-1.232707930367427,-0.1343509534764333,-0.2730105787640114,-0.670668935207567,-0.240032437230549,0.1923392700159103,-1.003273326918127,-1.0609464197610756,-0.0829173981317402,0
-2.157523819448871,-0.3790379083944123,0.3122969487000089,-1.000707213375322,-1.1523280210130429,0.3793383246889374,-1.5874993727088824,0.4451014619006809,-0.6439276829746707,0
